全国地方公共団体コード,Symbolアドレス,Symbol公開鍵,市区町村名
192082,NCV2MLH7NFXXIIMFGSTYGX2B7S3PYMMCSUHUXQY,0208519CBBA1E88C154BC1B4F9C9AC7C3A5247FDBBF1A20C8665566EBD77A555,山梨県南アルプス市
192091,ND5R2BTNIF67EBVS6OKGITUUYHRCS2FV3GGOO6I,8F5D9FE9895D1F61559D8569D8EEB7CA91FB30C8EB5F71A17B785C66A6137978,山梨県北杜市
192104,NBIWBUCUC2WKXDX5TB2DOOV2LIPTBVHRHDE3KBI,D2D283A5703974CD81A8C03A0336EC39A69E34EC3FF74C47F2570FA5F5408E22,山梨県甲斐市
192112,NCKJGPB656ABM3B7FRICWVXWZU3BI4TYSJS64HY,37B0167E5D0D277F1DCC016898BF172B8A207FE23B1C1494F302053ED6189575,山梨県笛吹市
192121,NCHQ7NIFTBHUBHBJXXKOY6MWY6TIXUF6RUCMY6Q,537400660314DA1E71928018070BFAFC94C530473D1D9465F74FF972122D9D2B,山梨県上野原市
192139,NBEXI4AVOSA223SKL7B6AOXHB6TVJXBSB2QUSPA,2E12ED0257193193353FB5DB68F347996510B7A6D34C432B98FCA7533A8F60B3,山梨県甲州市
192147,NCLNGQ5KV5R54JPXIMF47UD2GKCWKOASWV3QZTY,0AC517A785F53D937E46F1715462ED9D2A60CC4DCD10E3D9126DE4C5D50EF08E,山梨県中央市
193461,NATTNNFYEYETUE5EN4Y6BLPWMUJSG57QYCFHGSQ,6CDC169A297402F5BB38000EF27ABD382CC480962634835EDDE874458886D62A,山梨県西八代郡市川三郷町
193640,NBAH6IVPO73OPQ3FEAIJTF334FHUL6KWORF2GCY,0F63669F9BAE8CEB061BE89D259CB6050FF71E9DAAB9B8C78F2C7F7392D1A4BD,山梨県南巨摩郡早川町
193658,NC42R2EB5HUDJ6RMOMVAJLDDCDLRSLEB3OPTNHI,9FC20B50E812929B1C9D2619AE21F448C7D687855BF133052190C1FA0DBD776D,山梨県南巨摩郡身延町
193666,NDMYRXHLYGY5ZTU3R2VWKEOBZZFMJ7Y6ROPS77Q,3CAAEACD2297C6E36B95BE5707BC86FE8FDD8C0B59884A98E7BC148F2F403253,山梨県南巨摩郡南部町
193682,NBR27WVMFU76VTAWWIMWGK7GJADWPY5OOZ6XI3I,20F7DF6087D82143EBBFDBF6BEDF728F2F755887BA7316FFCEA82045EAF28B15,山梨県南巨摩郡富士川町
193844,NCVQJ7ZZBH7TR4UMXDJ5BC55ZYC5P4SCVFFSODI,89C45B7CD58C734AAF25837E32DB63F74D7664034590394E5FDF0A5687B26252,山梨県中巨摩郡昭和町
194221,NAALR2DK5XJPWPZNOOKAHY6CUTQC5ZWZBKMOPOA,5ACF52DFE24849A6CA4BC466DC039CE7A4D5B729FB8A8F0D5BA1AD3A959FA30D,山梨県南都留郡道志村
194239,NCFKTLZHIN2DVR2UYFRBUNV2IYYCUT5I343ZALY,16705B3FBE626D84E28CC5348A3B274C908288B6E73DEA9690B684A634690695,山梨県南都留郡西桂町
194247,NCM6CVL45I3QFHDLQAF3NIJTA4BGP2RWZYVNPMQ,C784AC2355748C04FE1EC6F8957009BF840974AC9E2AE2DCC58487416E0A69C1,山梨県南都留郡忍野村
194255,NDZQHFV4EB6DUYJEK4NPBESN4PUF5J35DYEHC5A,726D0B0C21A12837FF9934C4EE748B370B59B7DB735B4A3E3374E1E6315E4019,山梨県南都留郡山中湖村
194298,NBN5HH7TD4PZRJVB5DB2OTLIJHZB6LZOZ3ZDPSY,0542C979358EA279E1F1DFCF50D8310409A18F96E1283650E266248805DCF8F7,山梨県南都留郡鳴沢村
194301,NBYGEUU66NZ7PG7ZFFHKDIIWS336MLB5PQXOPYQ,9FC54E0453300A965BFBF12A431551502FCD083F3C614FA30C0F2CB88A25F828,山梨県南都留郡富士河口湖町
194425,NBWOGT4IXYKD7UDOHX5AQVSSEJQOJ57A5HVOLMA,D7E95E46344571265C121842564C09AF36983D454928A49910EB477C7E169D30,山梨県北都留郡小菅村
194433,NDQ26USQ5UMBPMLMA2G6TFQWBJAU7CFDTEZGJFI,3ABD113B74308821CE64945B83CE7931C385E9138EB7DFA094C5E6735B5357EF,山梨県北都留郡丹波山村
202011,NBI5KL3C36XA5BUG7U33UBKQZQURD3IPLN4ZLDY,9614A597FB986E9C2968A8FA2164021606461A15756A0C639D296E4B0588E092,長野県長野市
202029,NCKSPAZ7PUX2BI6YJ4GLNDJUN3WKGDPLGESBPWQ,D0B07D6E27271CDFA6B78758C661EFDFBD4B01C8C059E89941F7DE1C30FAE023,長野県松本市
202037,NBBIZATN3WVZLT3DLDECZTIT3565M5RDRYYJV5A,40E358B2E2DBBE6C61FDA181606B7DBAC6501B1FA2D340B4F273E90AC1989781,長野県上田市
202045,NAXILJU4OKGIBOCRDFJADRVEUSM32P3LJZ3GIGY,BF021626752C2628231C6AC3B40FB7A163A3EC4F21FB577E8664A76E032DC1D6,長野県岡谷市
202053,NAT2QMX3ZKW55OG3K5XQSXO2PCB43T5VAADCJDI,FA5141A8D51B8694A53D61ED242A955F9B25C697315E19F3EAE7101E572ECB77,長野県飯田市
202061,NBSPZGV2XYGQ2OIQC6RNVW4D64TDBM3IPYRLDDA,768DE4F1F725FC31117E3E837D551BD07111EC4F88E6D90D2F834FEA1163D154,長野県諏訪市
202070,ND3JF7KC327D6JF4KTMBQZGICWMQ6TS6YZSJG2Q,15B74884497D8F25B10F190577FC28F298F1BAA1812AE83FB513DEAEB59E8622,長野県須坂市
202088,NA2VY4EPEXPAEY2ZLAF4EOR4GE3SEN76SME43YQ,8354C555FC860A543E823DEAD3C96C144E6E5FB84BB7785D2211C93B2E0A4294,長野県小諸市
202096,NA3BVOBPYUXO7MT4BN3XITVQLHK76IKXSLKUL5Y,FFCA10F321ADAD692AC5D25905F9C8A439B3878A1DC2CA059A8E01B59C10A0F8,長野県伊那市
202100,NBDBRRFD2T24JYAIHKY3T2AG7BCBMBKIJ6JSKVA,C50E338298BB40FC72976F64FFB5006DBFE054A0706335F1E32ABF2A7571A784,長野県駒ヶ根市
202118,NCTENNXVUQONIWKOT7LXVIQ3HS3F2Y4SOBBOTNQ,36262E54622B2577445C29C900E977C0C222D12ED39D0911E30559A379935EB9,長野県中野市
202126,ND6N2P3NH5SIHAMOPOEY6ZAFVZUPOHFVRDYSLEA,2DBCE1DD96A7904DE9FF7A3D8FEC9E25FD112C820CBBED0BF6FA142370A4BDEF,長野県大町市
202134,NASK7D5NOCERUJQYHUD574GMK4LCIGM7I2HRVVA,AA28CF0E4A87A60B37190342700E0DFB2E4EA54B29D226B16C5EBCCB4D0CA7DE,長野県飯山市
202142,NB5W2JIG2FUWWQ3WHJYA6MIRAAPAYEIBTA5AWPQ,636D5006E04C813359E57C43EC50AEA43FE825C7BE577819F61DA157E59973FF,長野県茅野市
202151,NB2BSJYS34LOIDHJTAVNJQSUDJYPUSVPWKGR5GY,E881A2B843033346BC15C0BBB60B23596B5AC9C944B6034FB343385607AC58D4,長野県塩尻市
202177,NACZZWF5ATJKFTTFR3WREZLWETH43LM3BK2L5CA,BA305DB02AE59898950B95FD290115EF89A1731BECAE402E844760B6A1552005,長野県佐久市
202185,NBUG3ALCJB6Y6I5OWOH54KHIL6UUVXC2U3QD2WY,45C5E8D422632E01CCC307F64A6F52CB234678CDC8441F69230537E3F53A8255,長野県千曲市
202193,NASWSS2IPM56JBEW7I5SIULWYAMTVU4TECBWWSY,375F8039E48BDF849B7FB6C47AFC58E07A1A325C2BEA4612B6EBEB7A85884B48,長野県東御市
202207,NAL2IRH2AGKDS5TLM3Q3J7UAUSYXINL4KTN5VMA,201B926CA114AC529AEEC9631B58E19F57E12AE787F5E457BAA92CB3403887A6,長野県安曇野市
203033,ND3RFOQ4YSDPP6L23B52PIWT7B4YPH2SPEM3NQI,638B0CA7AC6DCCAF3F7E6702AF59D6C9DB39319411FD0EDF7B7BEC6D899C7F93,長野県南佐久郡小海町
203041,NA4PW5J3BAC6IUWD3DSOUMBQUHMJRWTYAXTGS5Y,800B1E8BE46A5D46783CD8AC6E5E4B51CE5E0D7F290F452B18F117E8EE14E4C1,長野県南佐久郡川上村
203050,NBI73DI7X4D5YMKIVPJ5OT4ILLMCEIUX7O5X7CQ,6A2AEDE616B4565E31BE0146135069283B029F51101260406B1BA924946DB959,長野県南佐久郡南牧村
203068,NBAIGAFST7EJF77HKXAPJY6QLY6EI66H2YPMJFQ,9CFA63BC59B7118F3844BDB01960D7B27E64A2C952715715F912AED899766BA6,長野県南佐久郡南相木村
203076,NCWEGW2VWXVC62UKS7JH57UNDZBSJ4BBBNYZO7I,3474A21202A6FEBC644A73EB854E41F5E460DF34E7E07D64047D7661A895CE8C,長野県南佐久郡北相木村
203092,NAUVDHKLSUFJVRTTUAWUH2ODFJ47JGQO3LYE4SI,9467A26415FBF9914961FB97697D1107EA22E045463D342555491B60CD76FE38,長野県南佐久郡佐久穂町
203211,NDGARCQWQLPNUAPKCCURRCSRRQSSBIW7SGW4DHQ,24E44B884B71F460E322BC8DDA3126BE7345CE1FA47081B6575D698D2EA226E4,長野県北佐久郡軽井沢町
203238,NCY274SQ4GTMRN36L2ZVEHFDDYZUBXWCK7JXPCI,AF67751F9BEE87AAE293C7E143621B4A76DF2E47A196602D70D02DBD20F91A3C,長野県北佐久郡御代田町
203246,NCPYKONEDAFPWQZOK3UOF53XLUJ7V62I6GO62KY,EBA1B4232D7E911781F5F26731C0191DABD9D17F65DB1A62B012E6591A330D00,長野県北佐久郡立科町
203491,NB35XYB4OT3OKHEWEELLLEEX63VITA7IVUX4NGA,FF28398942AEE5F90F4B7D3B51643DC1F3772EDB29571FC42EF9C539FDD53F29,長野県小県郡青木村
203505,NBUO5B5MXWHSFWXVF4P7P4H7327SV3VQ45IULFA,3288AC8BA5EC31A5C117D5175B9AE3B42054DD1215774997815A0436408DB477,長野県小県郡長和町
203611,NCOFA2SR54WICVC6GB7Q5PJN2ENVFEYBIMDKPAI,03D22CADF51752C08DF760B86BCCB81103B707DE5614DAB6813142A7FE59D2AC,長野県諏訪郡下諏訪町
203629,NAKXMAXTH6IBDOVCEN7DJY2HNNL7HZAEKTL55UQ,7CBD222B73EA183E4CEAF01B057A86D48A9593505A44F359025C774DD2E8BC36,長野県諏訪郡富士見町
203637,ND4GN32O6R5A3HWMEJPENRTORWFRZUKQGWIKWZY,10D04204930153F36B5B24E06B2B682AA23930719C44F2A9C96DA5CDA35EAAE5,長野県諏訪郡原村
203823,NC4HHGV5LSPICQWJQQTZGOFBZHJIZ7ZOOTMXSEA,D511E7E1240E3D1AE2B74A4B186772CB71D4B51BD71DF4224D656BA9D9B0AD29,長野県上伊那郡辰野町
203831,NC35TGS5GMB56IRCLKSU4OPMM57RD642WROZA2A,AACCFEF71646754EDE9566949FC4E4660EE0B4F708FD093942EFAA0B719C4E8E,長野県上伊那郡箕輪町
203840,NDAR6XANES67JYVWM56PNEENMXJEG7Z2VV5FNWY,F1927CB3CDFA6CBE258CF0BAAD6A56B6ADDA51055054AADB9F7EA4753459F624,長野県上伊那郡飯島町
203858,NC4M4SPLNS6E5233CPH5BRYRA2FKTZMRFKLBCTQ,C4E428D367BF7070344F414FD7A61865E8FB48A5FC76B1156A0E4CD3BC6E31F4,長野県上伊那郡南箕輪村
203866,ND64ODO25SIWW6BKL4EMFIV3KMIVYUNH2S7IRWA,7AD698EAB792FCC5BA5AE6DAA7CCBE4617D3B0DED58A577023C5A835D78284AF,長野県上伊那郡中川村
203882,NCJ7M3OJ44M6OZDCA66C43TJSNTOZB3GDTZVYBY,336D4779AC0B30247BB2F61725FFC9248040F43CD8EE832B49F777EA3E781912,長野県上伊那郡宮田村
204021,NACX3FHJRC4BNSDGEBZWVJ3VWJPRFB6XWYCXTGA,C9557E338137400DA4A0F102C675589E92ED04D6B72AE0C3D67E8516F5F9F4F0,長野県下伊那郡松川町
204030,NDLY3ORQQFRXBRAGG55LSNYS7HMXIUQN73LJ2SQ,4C84CD5B13489D9FFB6F6D2FC951EC0E9D922272E132D34C7C53391DBB29AEF1,長野県下伊那郡高森町
204048,NA4UHBNHT6KRJVEAO5DZISWMRBS2IV6LKJDWBZY,DF688619775F1874135B42CBB2C1F22C6F5792D7E7CA0A8DBC62D1F06E87DD36,長野県下伊那郡阿南町
204072,NCU6Y7LJUWOQR5NB6KMD5XWJBY4LWT2Z7CKXRSY,A4E6E95199EB7FC64B028E706D6AEDE42F7ED175D96A1607EEF2979DB7D1CDED,長野県下伊那郡阿智村
204099,NA7O54VAKAPF57KKUTPGJR6YT5ADPWUKHBZTRJA,7B1E16C16A8386CDCF503373B0A834EF0EF7BEAAFA1E4B0784035EFA3D33D488,長野県下伊那郡平谷村
204102,NCXE6EXORD2IWSNO5X6LIB5MK2X23JGHEMC6OEQ,B65BAB7E5CA012B46FFF67943416EFC8BF9E44C9DB9666B3E0583ACE3EC9D2EF,長野県下伊那郡根羽村
204111,NB46ZZV4JEWZQ5O53XCAZPUTXHKGRCMF2D2FWSI,9A88985798696030277609F84C7C7FBB57D524B91A804E63750C458DFA71F2A6,長野県下伊那郡下條村
204129,NCMAZRLZHALXUT4A4Q6TXFTX4PBJR6UT2UL266Y,74FEDC4474004C2D89771AD5ACF862E1CB9A8063351B7C76BFED14BE32521E17,長野県下伊那郡売木村
204137,NDSYYZPYH5TJAFFDQWNFJA7WLYTHWF4S26ORZDY,968916BC813105442AEE4068DD17FEF3F4A6DA859703D50676DEFB9D6507C4AC,長野県下伊那郡天龍村
204145,NAK4OKHC2NPRKGABIHQSKQTBPPGP4LGYCXUWZHY,F51E0E14F801B6AA4D5E870BFC0A8DBFE45468DAB5410712D8024B7C0B3C895B,長野県下伊那郡泰阜村
204153,NDCMUCJFKAOFMS55HKKO6CMYLPOXWX7RI2SRZKY,9604C902E6DDAA040DA3BBD3E21AC284DE76097DE31B5AEAEFF53D0322BA5BEC,長野県下伊那郡喬木村
204161,NDMQTSWBLQ5GSRBDC4LT6JGGOPQE4R5GHY3BA4A,83F3F28C6D6B07F14A8DEC110AFA458EC53EF24040D092E6AD572D3A3352AF04,長野県下伊那郡豊丘村
204170,NAG3IZIDM7QZDBPS6QCL4UY63NKF3MP3USM4V7A,45B38EBA6B6A156512DB88EC96C399D02AD443F67416CEDB59FAD880340801F0,長野県下伊那郡大鹿村
204226,NBRPEAGORUYIKHS2SBEFUL5FNDNDKFMJUNKIJTA,EECF352F2B1E6725FE932E61DEC86FA5749ED7D1DFC08F0B3E0D88B45238F53B,長野県木曽郡上松町
204234,NDCTMYBJFZPLSWXA54RODJ2ZXPQYM6RAXPRNCPQ,1939A422A95F7406F245085971579D9EDAC48EF8AF9D7589091260149033286E,長野県木曽郡南木曽町
204251,NBHK6SFF3IFEYHDDAP7LQOVEZ5OL2NVA5ADB3IA,892EC9B32FAC42D510A947784DAADBC334B5945C10D7C0F961E097B520AC1C4F,長野県木曽郡木祖村
204293,NA7DREEGGGIYI2QV6NXIWKPGTY7YKWHBJ7OCDUY,90035BC0F2109CDDC0B4241520DF72204B82FDF99F7F50491932583E1E416C15,長野県木曽郡王滝村
204307,NDPWADRD2427I63CZ7KV6RSK3YKDAKIIUD7PAKQ,491D82A2A7C7FF44E1B7245489D4FCAF7EDD3E49A3BD89A3CD1AA5C93240BE41,長野県木曽郡大桑村
204323,NDKKECG6KS7NVGIR2SPZK4MJWABMP5JJIIOL3MY,95A9E983DD78233E695A819810AC1D2BD80BCACC3FBFA25EA6C1871F4A985DDC,長野県木曽郡木曽町
204463,NDKREMRKU2QO45MIASGDB2VV475KHWAULTBPLTQ,5FA0DFB19A6F2DC3B9C890B64EAD39BD7DC10D778B3804AD7B50921E511793BD,長野県東筑摩郡麻績村
204480,NCO7BLUPOTEX5E3KDXDHSKKABFM5ZD5YMQSIYEQ,F48B6AC1154C48C48F1E50DAA612B5E5CF91B7E1C04D6930638992901FEC7318,長野県東筑摩郡生坂村
204501,NCJODLP4EHRD3MC4CKORV7FUTIAS5SMNPBVEU2Q,F8AA4492C457AE338B8840B4359F3C0729A968B35A0E834E951422853A5FD99D,長野県東筑摩郡山形村
204510,NCQX7YZGDV3UABI7U2V4JKEZ5ASWB3FGUEGL3DQ,D14D2B8D4638F27C6491B47871F5706E6B516388015E3B79669E996CB3CAD954,長野県東筑摩郡朝日村
204528,NDAWQ3NTKLUIUDDGBFHAMAVE3RB35ZYDJSXLWEQ,24D62805316967C690D2095C70B19F27E39F8439DFF54F3F701632C8B2E0AADC,長野県東筑摩郡筑北村
204811,NBMCACZ76GOJ7HX26ZGHDXMC6FILNW6V3MNCX2A,57B19A5AC500E37AF7D143E51981985B88CB9A6AC8F5E79FAF6E47C291719293,長野県北安曇郡池田町
204820,NB7VV7XII6T5TWGOPNOYN5XWE3JWQ4O3A7KT73A,2915DCBF5C10B68C4449078C456FA5F81288D76B3F78A3A6345B4E269C6F8638,長野県北安曇郡松川村
204854,NAVX2FWXHR2DKZTOXXX4BK7BM3C3FDXZECSRWYI,B51F7B9618FF1B878EA2EE145A3417F9A502B193354411CC527E730F789179EB,長野県北安曇郡白馬村
204862,NBBGWSRER3T2ZF36K3YEUX6QKLSFZ3MSVLDQ5MI,96463D6AF4809BD06CA8B80D9ABC696C2F1F42F12E4A7AB154FB9FB9437FAB3E,長野県北安曇郡小谷村
205214,NB66PKZJ7CLO2QUF77SVVSEIAXSOM7XWPULAMQY,779CF6249655FFD5BD494D47354B34D5DFBC18B56C88FDE63DF1F3A8E2330A42,長野県埴科郡坂城町
205419,NAX2RRLTTJFNYNQZWSKG3T6VBA3MZBZAE5LR5GA,7F90EAEBDE186712240C5D51C9E6C515792823AEE92A8BDC0E470BB1E4B7B0E1,長野県上高井郡小布施町
205435,NBUCE5XM4VQHYAN5BRYQNHW77XTB7NDYYL3SJVQ,E8B394EC969AA89660C4C386B3902EF02FFA7E20062C738C15E84FD31FD3A2A6,長野県上高井郡高山村
205613,NDRYR65MN3BT3JIODDVESMVB7OZ4VNO65HYKKNA,406AE8D8E2217131E486060E74783C36C21F01B06C3EDD7980541C3669A2101F,長野県下高井郡山ノ内町
205621,NDHYGHDXLAHOLNBM2DZS7C73U7SPJLUIZ54JQEQ,2FD01CB4BAB7CF694CDE7E72A543CCDED64D5A625064B5A4009748F4B0DA4E26,長野県下高井郡木島平村
205630,NBLBAW5YUUT5FOH6EE6G2AD2I2XZDTQRREWX3IQ,E2A58EDB77913C507A699345942EE616D6577FA10D33261E86097703B067F532,長野県下高井郡野沢温泉村
205834,NAE6GLLJBWSZN2UHYNXVLMA3X33ET4KEPO57FMA,0742F18C1C497B2037619B50197BD2DCE4BB0AD8253837D353CD3507A11DFAF5,長野県上水内郡信濃町
205885,NBI6KVBAVITEL2DEFLSJNXSYQ6XLTFHMLYVK4EI,CC8DAA752507DE55FCF19BE27798FB9746F245BACE56B0DF1473D28BEA55D950,長野県上水内郡小川村
205907,NDOXXSBUJNTHR46END6QT52CYAHHFEU5QLXJKLA,8D8A8D1FBBE729EC88F976D936CE0E0C410EB95F882CF4BC10705982CB88B99C,長野県上水内郡飯綱町
206024,NAGU3BPXDNDYGBM3OGGUBBL5XAJ5TOLQQUAFBSI,393EF34A66251795094EAA4165A787217E5AA5139FA1692830EEE34397C1E44E,長野県下水内郡栄村
212016,NC3GYZ4O4VIPXONT45M6U4GNPYYO4TGGSWX4CXA,BCCEC8A0606E3DBC647E8A4884729FF2D08E765DECD96EE9C2F8C60D30AA9B81,岐阜県岐阜市
212024,NDFBL5IWNAGEBFQ6EHTOWJO5SKMBDSK5WV6O7TY,6DB3E842BA40EAFC76708181FA377F52D3C6A29C7280C38637A91D82A76EC44E,岐阜県大垣市
212032,NCN5GUOMFXDVWNXJAGVX2O4OMUCBKB3ZUEXZNMI,A070B9315854A1A0E3A75D46BCFEF7688E8591E7A18773454DE1D6546CAB4683,岐阜県高山市
212041,NBKGQN6N5YSZ3YHMZVEHT3FMTXN6RTH356BT4UA,8CD0471C2F6409193AD856CE7EFA350C23D4C7CF2C326BA6BC8BF70EEA86BF09,岐阜県多治見市
212059,NAFFVQQCZREQNJU66S3DQARPTVJ47C7HWJEVVXY,2AB116E2C6643A4BC07F4075532D191E6647F215E600C17837E021ADBC795E77,岐阜県関市
212067,NCLXDKB3BJIN6ZHCW2W7DVH3WOM5ZPCNDJSK52A,643B82A0CE6EE14FC5B3293D92B365DEB2830C3DDD191BF8CD83B9D3B205E551,岐阜県中津川市
212075,NDJIBTPHIKAFJZSN7SQLWNIKZTTTXCOOG6WM6MI,0B924B002964FE6948CF764A4AE0420049D19805C1FF56C4E735A2679CBC250A,岐阜県美濃市
212083,NCL5RQTIMHNYWV75KCWH6F2ID2D7XV3K2TBWHVY,74D6F318D79A625E315E9BC3FAF013B2C043604D84AFC2CF4971A7F02B07CBDC,岐阜県瑞浪市
212091,NBF6Z6PRLIFMOWCAHATIZVHO6QURAQUYJJP3ISY,83DD72248F855A0624335F1C2F8C38AB8F93845CCCC3924D254052BDB1BE3EDD,岐阜県羽島市
212105,ND2ONTPXFM3AYXK6HYWQRZBDWRMRV7ZMSVR346Q,B57F3B26D57860482EAB1D070313015EF1BC2AFE4E739943C0A723427B84AF6C,岐阜県恵那市
212113,ND4JF6HRQBNSJPVHHEDCL3BOUAI2X2A2FVNSDBY,44B59BEBCEB7138A7A3CE458C2125068C129755DF5C6357302C6EE30453DEEBD,岐阜県美濃加茂市
212121,NDRCQVKWTHZBG4LQF5HPPLIS63MGBUAISPVYDMI,69FE861E49C7F541CE3E213271E17BC6B62E8DE952AFDFA87E3CA79B077884E5,岐阜県土岐市
212130,NBTVMXJ2OGIMJJ64FYOATAWSLO5EEQABA2HYV6Q,C71F9475A2E734EB767866579861693EE737E1974AE9B22211816EED7A87F01E,岐阜県各務原市
212148,NB3YVBN65H2UDSQ6AO5E5FLTHHBGGPKCHKN6BBY,796A306B7428025F423FABA4CF72E7AB83D92197B30D0D675EC79111DF48DF26,岐阜県可児市
212156,NABS6HMIMKRL6RBDUPCVTFKNDRIUG7GJ67FVUWY,B0307C59BBD05924FAF611FAC8515660761BD529B698C571E7A0E562BB89A2C4,岐阜県山県市
212164,NCEPVTHTNYNMOXZKJIQMQVEPMMXXRMJF6AIQRQY,6074227D9EDAB23DA46A6E1C5ECF0A9F1B009F7AE67F95314DBA70D254E6D818,岐阜県瑞穂市
212172,NAFDMMZ6I2TDTYW3TCR5GHTC7LE5AJRIUA2LOCQ,791FCFFD28C74656A5B589EB348EDA5FE92BF28FDA6A3BF4D808707CE4368A59,岐阜県飛騨市
212181,NA32RFH22QPKJZDAC6Q7QUGPUSONNSAJWXEUGBI,A7191DB3E715DA978EA36F2931AF6D132C1A84D1F8E390E409393EED8E812F61,岐阜県本巣市
212199,NCNROKGZTSM4U6IG7J6KS4MS2W5EOSDW2UPASZI,D71E499CD22D36D769843C6937AA84E155F5D4F327E821C6414199D97E0D32C2,岐阜県郡上市
212202,ND437UHPK7PXMEOFNEEREMAOYXT6VPXIQMN377A,7217A9C59C83F5D348BCD176A4DF86DFFEA33A710949EE80A628A5ECB71EB157,岐阜県下呂市
212211,NC55MP3E4PTWCE2LMAOT7UDION2SWLQOHGVVD6Q,9B7974850CA909ACB3508D2713F5CCDD7ACE5A40716782FAC8438CBA7C8F6F18,岐阜県海津市
213021,NA6IMVMLFR5ZU53VRBICZH7NTEHG3DVN6ROBQMI,ADCFD089DC6DEBDD69842FCAA2354316DBAE84CAE3C212B76C021B4A884488E0,岐阜県羽島郡岐南町
213039,NBFPKJAAF4SL4K277YKZC6GMQLYTDAE4R3Y4NUI,999EB8132CD76513CD46A1CBB93D718AC3959D98EE5D0B5215DE4CE7F32233AE,岐阜県羽島郡笠松町
213411,NCBVOUEYXK5PDPKBDDLNLZQUCFKJ7F2DJYMWW5I,5F55D95D24666F92DC990B8A2A79D0789309466827004996F6645020EEAB4724,岐阜県養老郡養老町
213616,NBVZLOZM3PJHZPCQWBQHYRZI7K6WRH5WJ5ZBGJY,698858136AA38F4228C245CFDEDB0E8EB05BC388E48136F960E5C14F950BB149,岐阜県不破郡垂井町
213624,NDXJTPQPBT4CCHYX5OWLN6NL4HR7HGAMXRVBCZQ,664B461B7BF1ECC69A12AA1FD598532CCBD6C96745EC23C18C03BBCFC0B3D3D8,岐阜県不破郡関ケ原町
213811,NBERSDMSL5CDNJ3E44DRFTCINH7WCAKEYSF6E5A,3B33110C04BFBBCDAE5319606EAFF31313F33BF1F550C9B9C8C9E78180F4FE92,岐阜県安八郡神戸町
213829,NDZ5C3LJSCFDM65E2EPLS6NA42F7YD2HZE3MD7Q,9FC987853BBCC57ACEAB8E22FEBF849F6A75E26ECEA71BE8142F71445AC7B9CD,岐阜県安八郡輪之内町
213837,NDFONSKIWAVZ6XBR6IC23FRGMANVPPMVY72T6SI,5B8135565CAAC23CA2C6B4207CAE30259D14D6775E8960A5D86F263760BA1CBC,岐阜県安八郡安八町
214019,NA56BR2FAEPL45LNKUV3R33BLRUMPAPCP3DNDMI,3DEB11E29DCE8EA54AB20A8ADCEBB5A383D1B530C693C8212C5706C0E1CA62CE,岐阜県揖斐郡揖斐川町
214035,NDDA7XKSBBASAHBVHA4V6EKM56S46FOQIMYQ2VI,68A045BC38585D288BAE74A7B4C42D49BDF7A40AC1A525B43AF18C620BFC9E4D,岐阜県揖斐郡大野町
214043,NCCDN7UPH5SPMOQ3S3D32RDF53W4H3WA62WDQ3Q,F95A6C252BBA15377555C9174D0E83064ED098096408C90F7E30B54726B70D90,岐阜県揖斐郡池田町
214213,NDS6NABCOJ6DDZYXK4TVLF2OEJI6MNHFH7EISKQ,190DE8428A5C227BEB4BB5CD95C0914C11B96B6EB9477AF070FB8D4DCF7A2511,岐阜県本巣郡北方町
215015,NCSY6YUUPZYXPJMZBFPZPTQTAJUCKCYG7JLTWSI,863B7760CDCAAFCF3D9CA459714FB29200D1D4D2FE2CC4A89481BC4EBF14928E,岐阜県加茂郡坂祝町
215023,NCYGQLNBNE2VWV3UFPZARFKE2GOLETPCJ7GJMYA,E6827C0C6C33EF876BDBE03631D5958CBA7D287DA1C6B0538DA1FD581689828E,岐阜県加茂郡富加町
215031,NAUPOKUDFZ2A6ZNQB7GGEPMO62FBWOZIEPP4JQA,57616B615FCEEFE989DDAC0CC22EB275AFAFFAF56AE105C10344F4F14AA03C23,岐阜県加茂郡川辺町
215040,ND6ZMA64HI44452ODAECCGH3HJFLOMSOVDVXLNA,6ADA063730BE6D522D8F5BB63E1E9E33FD4C418C00780BB9A1F4F62A71126328,岐阜県加茂郡七宗町
215058,NB6UO3KTYNRKHF6RR7JNL7GGDNRGISMUR4HXJ6I,19B5829D4D169ED7125855F30FAF853FB0CF5C79843335F82AE8A6D1D6E48A47,岐阜県加茂郡八百津町
215066,NCFB7PWINREFJ4XY2EY7POTDX2U7QFFATCITQUA,6771B4A6AE93A98FCCE372E1D97FE2069C1477EA9EADE905E094C4B3913516D8,岐阜県加茂郡白川町
215074,NDKNLZ2VAQWROVFDFESRSGLWTX2VUYRGQABKL2A,9D24C0F3AC6C5E098A134189EBE49B69069A4AB5DD20F0E599D2F2FBF7CEA0EB,岐阜県加茂郡東白川村
215210,NC7Z4ZOI5JZBPMKYBUIYHI2ZZVNACQDXA4FOJGY,54B86D0A02B7CE197174700D3747D6E3A5079D8509EC478EE30ACBDC413A52B5,岐阜県可児郡御嵩町
216046,NBW4UNNEPJISGFR5JBHK2XVB7PLIVNZCZWQHHVA,6B43D850DF6644ACAF2180F974BF7F94022C18FCE2128653C5FE10A801DC234B,岐阜県大野郡白川村
221007,NBYO5NYVVJQHEKOCKCE3XTKLWQKBMAUGR5T546I,2C8DDE8AADD7B04E665E20D6028E4D3C39918D1A95AF5ECA740EEACFFBD9B2FB,静岡県静岡市
